Epoch,Loss,Value
7,recon_loss,3567.5602416992188
7,kl_loss,23.148940086364746
7,kl_loss_0,2.1347239136695864
7,kl_loss_1,2.2047626614570617
7,kl_loss_2,2.645515561103821
7,kl_loss_3,2.2085314631462096
7,kl_loss_4,2.3767086029052735
7,kl_loss_5,1.9344813644886016
7,kl_loss_6,2.208099639415741
7,kl_loss_7,2.4489453554153444
7,kl_loss_8,2.682796502113342
7,kl_loss_9,2.304374611377716
7,loss,3636.2950927734373
8,recon_loss,3618.0240844726563
8,kl_loss,22.36565227508545
8,kl_loss_0,2.0647454261779785
8,kl_loss_1,2.139810121059418
8,kl_loss_2,2.5725739121437075
8,kl_loss_3,2.1167202591896057
8,kl_loss_4,2.292923319339752
8,kl_loss_5,1.8201575100421905
8,kl_loss_6,2.132905828952789
8,kl_loss_7,2.373861050605774
8,kl_loss_8,2.6417033076286316
8,kl_loss_9,2.2102516293525696
8,loss,3693.37666015625
9,recon_loss,3608.6661010742187
9,kl_loss,21.54923543930054
9,kl_loss_0,1.9505009472370147
9,kl_loss_1,2.032941520214081
9,kl_loss_2,2.5146469831466676
9,kl_loss_3,2.021910858154297
9,kl_loss_4,2.230374825000763
9,kl_loss_5,1.7267513155937195
9,kl_loss_6,2.068892294168472
9,kl_loss_7,2.3045711517333984
9,kl_loss_8,2.5463743925094606
9,kl_loss_9,2.152271234989166
9,loss,3689.8906982421877
10,recon_loss,3591.8369750976562
10,kl_loss,21.284837913513183
10,kl_loss_0,1.9436568558216094
10,kl_loss_1,1.9905798733234406
10,kl_loss_2,2.4947407722473143
10,kl_loss_3,2.0005537807941436
10,kl_loss_4,2.2003368496894837
10,kl_loss_5,1.699274128675461
10,kl_loss_6,2.0526219308376312
10,kl_loss_7,2.268314206600189
10,kl_loss_8,2.5325333952903746
10,kl_loss_9,2.102226126194
10,loss,3676.9553466796874
11,recon_loss,3664.5217670641446
11,kl_loss,21.06840113589638
11,kl_loss_0,1.9049654697117053
11,kl_loss_1,1.9834570570995933
11,kl_loss_2,2.4860778984270597
11,kl_loss_3,1.9635907286091854
11,kl_loss_4,2.1753219805265727
11,kl_loss_5,1.670140360531054
11,kl_loss_6,2.0362576622711983
11,kl_loss_7,2.248114221974423
11,kl_loss_8,2.5178501480504085
11,kl_loss_9,2.082626330225091
11,loss,3748.7953844572367
12,recon_loss,3613.791955566406
12,kl_loss,20.98162078857422
12,kl_loss_0,1.8716841042041779
12,kl_loss_1,1.952070951461792
12,kl_loss_2,2.6501586198806764
12,kl_loss_3,1.920626199245453
12,kl_loss_4,2.189289391040802
12,kl_loss_5,1.6180042266845702
12,kl_loss_6,2.0222614884376524
12,kl_loss_7,2.23862019777298
12,kl_loss_8,2.4344468116760254
12,kl_loss_9,2.084459328651428
12,loss,3697.7184326171873
13,recon_loss,3598.9098266601563
13,kl_loss,21.158350563049318
13,kl_loss_0,1.935564786195755
13,kl_loss_1,1.9797808587551118
13,kl_loss_2,2.616092395782471
13,kl_loss_3,1.9283221185207366
13,kl_loss_4,2.1798757195472716
13,kl_loss_5,1.6548713266849517
13,kl_loss_6,2.0727494955062866
13,kl_loss_7,2.255469834804535
13,kl_loss_8,2.4414165377616883
13,kl_loss_9,2.0942076444625854
13,loss,3683.543249511719
14,recon_loss,3599.3432861328124
14,kl_loss,21.231973552703856
14,kl_loss_0,1.929253613948822
14,kl_loss_1,1.9620743215084075
14,kl_loss_2,2.6241007924079893
14,kl_loss_3,1.9298380136489868
14,kl_loss_4,2.175309717655182
14,kl_loss_5,1.6518138229846955
14,kl_loss_6,2.10836021900177
14,kl_loss_7,2.2825275659561157
14,kl_loss_8,2.449067676067352
14,kl_loss_9,2.119627833366394
14,loss,3684.2711669921873
15,recon_loss,3626.422985839844
15,kl_loss,20.971868324279786
15,kl_loss_0,1.9073563396930695
15,kl_loss_1,1.9470627009868622
15,kl_loss_2,2.6181559324264527
15,kl_loss_3,1.8954812824726104
15,kl_loss_4,2.1459587812423706
15,kl_loss_5,1.6344615459442138
15,kl_loss_6,2.0820210814476012
15,kl_loss_7,2.2486300587654116
15,kl_loss_8,2.4194597482681273
15,kl_loss_9,2.073280841112137
15,loss,3710.3104736328123
16,recon_loss,3681.346808182566
16,kl_loss,20.74174569782458
16,kl_loss_0,1.8524791190498753
16,kl_loss_1,1.9247489477458752
16,kl_loss_2,2.6681196187671863
16,kl_loss_3,1.849378460331967
16,kl_loss_4,2.1631987847779928
16,kl_loss_5,1.5583437242006
16,kl_loss_6,1.9917283120908236
16,kl_loss_7,2.2359988563939144
16,kl_loss_8,2.421426195847361
16,kl_loss_9,2.076323565683867
16,loss,3764.3137978001646
17,recon_loss,3613.608837890625
17,kl_loss,20.861036396026613
17,kl_loss_0,1.9054687023162842
17,kl_loss_1,1.9228869140148164
17,kl_loss_2,2.612347674369812
17,kl_loss_3,1.8916985154151917
17,kl_loss_4,2.1215754628181456
17,kl_loss_5,1.6191229403018952
17,kl_loss_6,2.0508809089660645
17,kl_loss_7,2.237527072429657
17,kl_loss_8,2.4260608434677122
17,kl_loss_9,2.0734673976898192
17,loss,3697.053015136719
18,recon_loss,3580.573486328125
18,kl_loss,20.961688327789307
18,kl_loss_0,1.905890130996704
18,kl_loss_1,1.9608631014823914
18,kl_loss_2,2.6397277474403382
18,kl_loss_3,1.8823074877262116
18,kl_loss_4,2.12621089220047
18,kl_loss_5,1.6142130672931672
18,kl_loss_6,2.0924418926239015
18,kl_loss_7,2.2530794501304627
18,kl_loss_8,2.4180110692977905
18,kl_loss_9,2.0689434587955473
18,loss,3664.420263671875
19,recon_loss,3603.166162109375
19,kl_loss,20.933280658721923
19,kl_loss_0,1.8947277069091797
19,kl_loss_1,1.9457239031791687
19,kl_loss_2,2.6375837922096252
19,kl_loss_3,1.8826887726783752
19,kl_loss_4,2.1144810557365417
19,kl_loss_5,1.6329591929912568
19,kl_loss_6,2.0906073689460754
19,kl_loss_7,2.2556681752204897
19,kl_loss_8,2.3946346282958983
19,kl_loss_9,2.084206056594849
19,loss,3686.899304199219
20,recon_loss,3607.1127319335938
20,kl_loss,21.010996055603027
20,kl_loss_0,1.912114816904068
20,kl_loss_1,1.9315627992153168
20,kl_loss_2,2.6425865054130555
20,kl_loss_3,1.8859087347984314
20,kl_loss_4,2.1306862115859984
20,kl_loss_5,1.6192556023597717
20,kl_loss_6,2.074590492248535
20,kl_loss_7,2.2940417885780335
20,kl_loss_8,2.4256137371063233
20,kl_loss_9,2.0946352243423463
20,loss,3691.15673828125
21,recon_loss,3581.8630493164064
21,kl_loss,20.957055854797364
21,kl_loss_0,1.9116758227348327
21,kl_loss_1,1.9396517097949981
21,kl_loss_2,2.6625231742858886
21,kl_loss_3,1.8798894226551055
21,kl_loss_4,2.112013411521912
21,kl_loss_5,1.6217899441719055
21,kl_loss_6,2.0889505743980408
21,kl_loss_7,2.2692320585250854
21,kl_loss_8,2.394730973243713
21,kl_loss_9,2.0765986502170564
21,loss,3665.6912841796875
22,recon_loss,3652.370541221217
22,kl_loss,20.893920296116878
22,kl_loss_0,1.8789892259397005
22,kl_loss_1,1.9062379849584479
22,kl_loss_2,2.7245561198184363
22,kl_loss_3,1.8204964713046425
22,kl_loss_4,2.1630603639703048
22,kl_loss_5,1.604622483253479
22,kl_loss_6,2.0698468622408415
22,kl_loss_7,2.238369063327187
22,kl_loss_8,2.4125998647589433
22,kl_loss_9,2.0751420071250513
22,loss,3735.9461991159537
23,recon_loss,3588.152685546875
23,kl_loss,21.072260665893555
23,kl_loss_0,1.8685203790664673
23,kl_loss_1,1.9447838187217712
23,kl_loss_2,2.768070697784424
23,kl_loss_3,1.8365860641002656
23,kl_loss_4,2.1885631799697878
23,kl_loss_5,1.615261310338974
23,kl_loss_6,2.0891934514045714
23,kl_loss_7,2.221145808696747
23,kl_loss_8,2.4624493598937987
23,kl_loss_9,2.077686530351639
23,loss,3672.4417114257812
24,recon_loss,3592.721643066406
24,kl_loss,21.10659523010254
24,kl_loss_0,1.8994527995586394
24,kl_loss_1,1.940889149904251
24,kl_loss_2,2.7576841950416564
24,kl_loss_3,1.8394159972667694
24,kl_loss_4,2.157922422885895
24,kl_loss_5,1.6331074953079223
24,kl_loss_6,2.1168539047241213
24,kl_loss_7,2.2367207646369933
24,kl_loss_8,2.431176483631134
24,kl_loss_9,2.0933719873428345
24,loss,3677.1480346679687
25,recon_loss,3578.2452758789063
25,kl_loss,20.99459924697876
25,kl_loss_0,1.8762690663337707
25,kl_loss_1,1.9489893436431884
25,kl_loss_2,2.7351418137550354
25,kl_loss_3,1.8140150785446167
25,kl_loss_4,2.1542506575584413
25,kl_loss_5,1.6252838492393493
25,kl_loss_6,2.1153299808502197
25,kl_loss_7,2.2400510907173157
25,kl_loss_8,2.414414310455322
25,kl_loss_9,2.070854151248932
25,loss,3662.223669433594
26,recon_loss,3593.552282714844
26,kl_loss,21.060231494903565
26,kl_loss_0,1.8862525820732117
26,kl_loss_1,1.9551319003105163
26,kl_loss_2,2.7700842380523683
26,kl_loss_3,1.825305277109146
26,kl_loss_4,2.1418824791908264
26,kl_loss_5,1.635930997133255
26,kl_loss_6,2.124506413936615
26,kl_loss_7,2.237684416770935
26,kl_loss_8,2.3996609807014466
26,kl_loss_9,2.08379243016243
26,loss,3677.7932006835936
27,recon_loss,3607.8976536800988
27,kl_loss,20.716511073865387
27,kl_loss_0,1.8423341261713129
27,kl_loss_1,1.8860094359046535
27,kl_loss_2,2.7735901004389714
27,kl_loss_3,1.7857865408847207
27,kl_loss_4,2.148961355811671
27,kl_loss_5,1.5578733557148983
27,kl_loss_6,2.061303609295895
27,kl_loss_7,2.211293258165058
27,kl_loss_8,2.4087042306598865
27,kl_loss_9,2.040655117285879
27,loss,3690.7637104235196
28,recon_loss,3521.550744628906
28,kl_loss,20.904995346069335
28,kl_loss_0,1.8846409678459168
28,kl_loss_1,1.9313833236694335
28,kl_loss_2,2.739196264743805
28,kl_loss_3,1.8252209305763245
28,kl_loss_4,2.122245764732361
28,kl_loss_5,1.6190550088882447
28,kl_loss_6,2.1162527918815615
28,kl_loss_7,2.216041696071625
28,kl_loss_8,2.3862220287322997
28,kl_loss_9,2.064736521244049
28,loss,3605.1706665039064
29,recon_loss,3555.8976806640626
29,kl_loss,21.09787549972534
29,kl_loss_0,1.9144483387470246
29,kl_loss_1,1.9633855879306794
29,kl_loss_2,2.7686542153358458
29,kl_loss_3,1.8213134109973907
29,kl_loss_4,2.1207603096961973
29,kl_loss_5,1.6378492772579194
29,kl_loss_6,2.128586030006409
29,kl_loss_7,2.255287027359009
29,kl_loss_8,2.414127016067505
29,kl_loss_9,2.0734644770622253
29,loss,3640.289172363281
