Epoch,Loss,Value
0,recon_loss,4240.321740722657
0,kl_loss,35.546168375015256
0,kl_loss_0,2.6878945734351873
0,kl_loss_1,3.1688487410545347
0,kl_loss_2,5.700944449007511
0,kl_loss_3,4.381366118788719
0,kl_loss_4,3.5089651510119437
0,kl_loss_5,3.7706823319196703
0,kl_loss_6,2.3804855227470396
0,kl_loss_7,4.335524928569794
0,kl_loss_8,2.9028015814721586
0,kl_loss_9,2.708655047416687
0,loss,4269.592846679688
1,recon_loss,3771.761260986328
1,kl_loss,22.368633365631105
1,kl_loss_0,1.925315123796463
1,kl_loss_1,2.266667103767395
1,kl_loss_2,2.8314439415931703
1,kl_loss_3,2.7114328026771544
1,kl_loss_4,2.210529127717018
1,kl_loss_5,2.4274822473526
1,kl_loss_6,1.8050022035837174
1,kl_loss_7,2.090124809741974
1,kl_loss_8,2.073765993118286
1,kl_loss_9,2.026869958639145
1,loss,3837.557165527344
2,recon_loss,3733.7635216346152
2,kl_loss,18.85247171842135
2,kl_loss_0,1.606621149258736
2,kl_loss_1,1.9184454404390776
2,kl_loss_2,2.369146493765024
2,kl_loss_3,2.3311464052933912
2,kl_loss_4,1.8967589476169684
2,kl_loss_5,2.0760269929201174
2,kl_loss_6,1.4875819866473858
2,kl_loss_7,1.6665576482430482
2,kl_loss_8,1.7936378900821393
2,kl_loss_9,1.7065486327195778
2,loss,3826.6565630008013
3,recon_loss,3714.886364746094
3,kl_loss,16.864576029777528
3,kl_loss_0,1.423731392621994
3,kl_loss_1,1.7050059020519257
3,kl_loss_2,2.103652426600456
3,kl_loss_3,2.1260621935129165
3,kl_loss_4,1.6998907446861267
3,kl_loss_5,1.940887349843979
3,kl_loss_6,1.2589644700288773
3,kl_loss_7,1.433138480782509
3,kl_loss_8,1.6495852172374725
3,kl_loss_9,1.5236577600240708
3,loss,3831.4657470703123
4,recon_loss,3751.4173950195313
4,kl_loss,15.42285795211792
4,kl_loss_0,1.2826337337493896
4,kl_loss_1,1.57054503262043
4,kl_loss_2,1.9504632264375688
4,kl_loss_3,2.008935108780861
4,kl_loss_4,1.536406072974205
4,kl_loss_5,1.8246914267539978
4,kl_loss_6,1.0902140632271766
4,kl_loss_7,1.2668296098709106
4,kl_loss_8,1.5127138108015061
4,kl_loss_9,1.3794258147478105
4,loss,3888.9887451171876
5,recon_loss,3714.4676670172275
5,kl_loss,14.637402314406176
5,kl_loss_0,1.2003605640851533
5,kl_loss_1,1.4841668697503896
5,kl_loss_2,1.9068098771266448
5,kl_loss_3,1.9582185347874959
5,kl_loss_4,1.471331584147918
5,kl_loss_5,1.784615920140193
5,kl_loss_6,0.9778508819066561
5,kl_loss_7,1.1539119268075013
5,kl_loss_8,1.4229492071347358
5,kl_loss_9,1.277186965331053
5,loss,3860.822321965144
6,recon_loss,3702.445263671875
6,kl_loss,14.62337794303894
6,kl_loss_0,1.2011560440063476
6,kl_loss_1,1.5002488225698472
6,kl_loss_2,1.9215111643075944
6,kl_loss_3,1.9572727859020234
6,kl_loss_4,1.4619613498449326
6,kl_loss_5,1.8162108063697815
6,kl_loss_6,0.9639762282371521
6,kl_loss_7,1.1267752736806869
6,kl_loss_8,1.4105667561292647
6,kl_loss_9,1.2636985629796982
6,loss,3848.679058837891
7,recon_loss,3684.4202348758013
7,kl_loss,14.559046892019419
7,kl_loss_0,1.196657847135495
7,kl_loss_1,1.5119633277257283
7,kl_loss_2,1.9020516689007099
7,kl_loss_3,1.972499361405006
7,kl_loss_4,1.4364099716528869
7,kl_loss_5,1.8300806131118383
7,kl_loss_6,0.9607531657585731
7,kl_loss_7,1.1126481264065473
7,kl_loss_8,1.3910533220340044
7,kl_loss_9,1.2449296040412707
7,loss,3830.0106983673877
8,recon_loss,3683.8877807617187
8,kl_loss,14.424885320663453
8,kl_loss_0,1.1886738568544388
8,kl_loss_1,1.5118260473012923
8,kl_loss_2,1.904518860578537
8,kl_loss_3,1.9551867187023162
8,kl_loss_4,1.4472290098667144
8,kl_loss_5,1.8305605620145797
8,kl_loss_6,0.9443827852606773
8,kl_loss_7,1.0840851545333863
8,kl_loss_8,1.330916851758957
8,kl_loss_9,1.2275055170059204
8,loss,3828.13662109375
9,recon_loss,3709.6372253417967
9,kl_loss,14.407931184768676
9,kl_loss_0,1.195524674654007
9,kl_loss_1,1.5174506604671478
9,kl_loss_2,1.9050080269575118
9,kl_loss_3,1.9608858585357667
9,kl_loss_4,1.443118605017662
9,kl_loss_5,1.8429399579763412
9,kl_loss_6,0.949862252175808
9,kl_loss_7,1.0613652899861337
9,kl_loss_8,1.314164388179779
9,kl_loss_9,1.2176114201545716
9,loss,3853.7165344238283
10,recon_loss,3704.9073267227564
10,kl_loss,14.479749899644117
10,kl_loss_0,1.186962598409408
10,kl_loss_1,1.541077971458435
10,kl_loss_2,1.9286816670344427
10,kl_loss_3,1.9973515486105895
10,kl_loss_4,1.469541494662945
10,kl_loss_5,1.8816970923008063
10,kl_loss_6,0.9460070240191925
10,kl_loss_7,1.0520843145174859
10,kl_loss_8,1.2812066934047601
10,kl_loss_9,1.1951395212075648
10,loss,3849.704827724359
11,recon_loss,3667.562847900391
11,kl_loss,14.475115847587585
11,kl_loss_0,1.2114151924848557
11,kl_loss_1,1.5371652662754058
11,kl_loss_2,1.9417360037565232
11,kl_loss_3,1.9899503499269486
11,kl_loss_4,1.4651928782463073
11,kl_loss_5,1.8906903505325316
11,kl_loss_6,0.9294632181525231
11,kl_loss_7,1.047316762804985
11,kl_loss_8,1.260474070906639
11,kl_loss_9,1.2017117768526078
11,loss,3812.314001464844
12,recon_loss,3694.3572387695312
12,kl_loss,14.406624269485473
12,kl_loss_0,1.1969788312911986
12,kl_loss_1,1.5451001912355422
12,kl_loss_2,1.9141112864017487
12,kl_loss_3,1.9947797626256942
12,kl_loss_4,1.4601643472909926
12,kl_loss_5,1.8967155724763871
12,kl_loss_6,0.9574539124965668
12,kl_loss_7,1.0418047979474068
12,kl_loss_8,1.2260966718196868
12,kl_loss_9,1.1734189122915268
12,loss,3838.423504638672
13,recon_loss,3674.699131109776
13,kl_loss,14.50109904851669
13,kl_loss_0,1.213479262131911
13,kl_loss_1,1.5815772032126403
13,kl_loss_2,1.9440600963739247
13,kl_loss_3,2.000012599504911
13,kl_loss_4,1.4815201392540565
13,kl_loss_5,1.9090195038379767
13,kl_loss_6,0.9525279081784762
13,kl_loss_7,1.032350017474248
13,kl_loss_8,1.2113803258308997
13,kl_loss_9,1.175171977434403
13,loss,3819.7101362179487
14,recon_loss,3698.41865234375
14,kl_loss,14.470508074760437
14,kl_loss_0,1.2088738143444062
14,kl_loss_1,1.5806620955467223
14,kl_loss_2,1.9538855463266374
14,kl_loss_3,2.012937957048416
14,kl_loss_4,1.490041771531105
14,kl_loss_5,1.9123358756303788
14,kl_loss_6,0.9413760244846344
14,kl_loss_7,1.0217614307999612
14,kl_loss_8,1.1876418232917785
14,kl_loss_9,1.160991722345352
14,loss,3843.1237365722654
15,recon_loss,3708.7938201121797
15,kl_loss,14.501943490444086
15,kl_loss_0,1.2049679511632674
15,kl_loss_1,1.5900576298053448
15,kl_loss_2,1.9653925314927712
15,kl_loss_3,2.0303805455183372
15,kl_loss_4,1.4951655192252917
15,kl_loss_5,1.9361205101013184
15,kl_loss_6,0.9525525096135262
15,kl_loss_7,1.0102247656920018
15,kl_loss_8,1.1844923221147978
15,kl_loss_9,1.132589028431819
15,loss,3853.8132825020034
16,recon_loss,3661.686981201172
16,kl_loss,14.507015490531922
16,kl_loss_0,1.2082758367061615
16,kl_loss_1,1.606480360031128
16,kl_loss_2,1.9508665919303894
